data;codvendedor;vendedor;codfornec;fornecedor;meta_valor;meta_positivacao
2025-10-01;11;Mariana Campos Araujo;1;PANE;91584.62;49
2025-10-01;11;Mariana Campos Araujo;396;QUEIJO;61074.17;35
2025-10-01;11;Mariana Campos Araujo;540;IOG;291702.78;31
2025-10-01;11;Mariana Campos Araujo;449;BRINQUEDOS;291429.19;37
2025-10-01;11;Mariana Campos Araujo;406;NUMBERONE;76486.14;16
2025-10-01;11;Mariana Campos Araujo;467;BARRAS;114684.59;42
2025-10-01;11;Mariana Campos Araujo;457;PAÇOCA;236713.26;45
2025-10-01;11;Mariana Campos Araujo;456;BALA;195129.57;46
2025-10-01;11;Mariana Campos Araujo;450;PANINIS;105257.93;33
2025-10-01;11;Mariana Campos Araujo;642;QUEIJINHOS;147783.54;47
2025-10-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;222609.33;19
2025-10-01;12;Nicolas Moreira Lopes;1;PANE;136241.85;11
2025-10-01;12;Nicolas Moreira Lopes;396;QUEIJO;170692.77;28
2025-10-01;12;Nicolas Moreira Lopes;540;IOG;153993.86;15
2025-10-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;79017.33;19
2025-10-01;12;Nicolas Moreira Lopes;406;NUMBERONE;137082.16;31
2025-10-01;12;Nicolas Moreira Lopes;467;BARRAS;163833.16;23
2025-10-01;12;Nicolas Moreira Lopes;457;PAÇOCA;180278.71;32
2025-10-01;12;Nicolas Moreira Lopes;456;BALA;169040.63;38
2025-10-01;12;Nicolas Moreira Lopes;450;PANINIS;230498.49;38
2025-10-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;129727.37;29
2025-10-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;61170.76;17
2025-10-01;13;Patricia Azevedo Castro;1;PANE;55646.28;31
2025-10-01;13;Patricia Azevedo Castro;396;QUEIJO;211992.48;20
2025-10-01;13;Patricia Azevedo Castro;540;IOG;282480.61;25
2025-10-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;178998.48;45
2025-10-01;13;Patricia Azevedo Castro;406;NUMBERONE;90033.93;45
2025-10-01;13;Patricia Azevedo Castro;467;BARRAS;156592.35;39
2025-10-01;13;Patricia Azevedo Castro;457;PAÇOCA;107963.89;35
2025-10-01;13;Patricia Azevedo Castro;456;BALA;207440.08;21
2025-10-01;13;Patricia Azevedo Castro;450;PANINIS;210119.72;37
2025-10-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;148895.59;49
2025-10-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;270774.34;38
2025-10-01;14;Rafael Monteiro Cardoso;1;PANE;198050.79;34
2025-10-01;14;Rafael Monteiro Cardoso;396;QUEIJO;51112.51;23
2025-10-01;14;Rafael Monteiro Cardoso;540;IOG;101446.12;14
2025-10-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;194336.98;44
2025-10-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;96739.96;30
2025-10-01;14;Rafael Monteiro Cardoso;467;BARRAS;99268.57;17
2025-10-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;115588.35;41
2025-10-01;14;Rafael Monteiro Cardoso;456;BALA;181928.75;50
2025-10-01;14;Rafael Monteiro Cardoso;450;PANINIS;128351.03;34
2025-10-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;202827.11;47
2025-10-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;78558.02;32
2025-10-01;15;Sandra Vieira Nunes;1;PANE;261379.45;49
2025-10-01;15;Sandra Vieira Nunes;396;QUEIJO;93131.88;29
2025-10-01;15;Sandra Vieira Nunes;540;IOG;279670.64;47
2025-10-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;71187.99;18
2025-10-01;15;Sandra Vieira Nunes;406;NUMBERONE;128296.44;25
2025-10-01;15;Sandra Vieira Nunes;467;BARRAS;126345.0;21
2025-10-01;15;Sandra Vieira Nunes;457;PAÇOCA;143326.52;19
2025-10-01;15;Sandra Vieira Nunes;456;BALA;177706.22;36
2025-10-01;15;Sandra Vieira Nunes;450;PANINIS;199106.45;46
2025-10-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;145927.49;21
2025-10-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;171667.55;44
2025-10-01;16;Thiago Correia Pinto;1;PANE;223358.23;21
2025-10-01;16;Thiago Correia Pinto;396;QUEIJO;188728.14;41
2025-10-01;16;Thiago Correia Pinto;540;IOG;122208.69;21
2025-10-01;16;Thiago Correia Pinto;449;BRINQUEDOS;128645.0;38
2025-10-01;16;Thiago Correia Pinto;406;NUMBERONE;204852.49;32
2025-10-01;16;Thiago Correia Pinto;467;BARRAS;287960.49;41
2025-10-01;16;Thiago Correia Pinto;457;PAÇOCA;84133.68;34
2025-10-01;16;Thiago Correia Pinto;456;BALA;290957.27;42
2025-10-01;16;Thiago Correia Pinto;450;PANINIS;213267.44;36
2025-10-01;16;Thiago Correia Pinto;642;QUEIJINHOS;221174.17;36
2025-10-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;227535.59;38
2025-10-01;17;Vanessa Barbosa Melo;1;PANE;172174.88;15
2025-10-01;17;Vanessa Barbosa Melo;396;QUEIJO;191349.45;24
2025-10-01;17;Vanessa Barbosa Melo;540;IOG;123022.48;27
2025-10-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;106210.85;28
2025-10-01;17;Vanessa Barbosa Melo;406;NUMBERONE;92052.24;39
2025-10-01;17;Vanessa Barbosa Melo;467;BARRAS;191412.62;41
2025-10-01;17;Vanessa Barbosa Melo;457;PAÇOCA;187431.55;17
2025-10-01;17;Vanessa Barbosa Melo;456;BALA;193178.51;27
2025-10-01;17;Vanessa Barbosa Melo;450;PANINIS;243778.26;33
2025-10-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;185510.84;12
2025-10-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;240001.03;38
2025-10-01;18;William Santos Cruz;1;PANE;186588.32;37
2025-10-01;18;William Santos Cruz;396;QUEIJO;75604.11;25
2025-10-01;18;William Santos Cruz;540;IOG;124427.23;12
2025-10-01;18;William Santos Cruz;449;BRINQUEDOS;162433.09;32
2025-10-01;18;William Santos Cruz;406;NUMBERONE;265549.91;15
2025-10-01;18;William Santos Cruz;467;BARRAS;159767.48;17
2025-10-01;18;William Santos Cruz;457;PAÇOCA;243907.91;25
2025-10-01;18;William Santos Cruz;456;BALA;102469.54;47
2025-10-01;18;William Santos Cruz;450;PANINIS;222283.4;49
2025-10-01;18;William Santos Cruz;642;QUEIJINHOS;208192.66;20
2025-10-01;18;William Santos Cruz;681;LEITECONDENSADO;204037.8;23
2025-10-01;19;Yara Oliveira Campos;1;PANE;253382.47;13
2025-10-01;19;Yara Oliveira Campos;396;QUEIJO;192518.59;44
2025-10-01;19;Yara Oliveira Campos;540;IOG;120271.25;44
2025-10-01;19;Yara Oliveira Campos;449;BRINQUEDOS;92094.34;28
2025-10-01;19;Yara Oliveira Campos;406;NUMBERONE;122333.31;27
2025-10-01;19;Yara Oliveira Campos;467;BARRAS;288099.34;42
2025-10-01;19;Yara Oliveira Campos;457;PAÇOCA;296372.08;16
2025-10-01;19;Yara Oliveira Campos;456;BALA;83897.23;36
2025-10-01;19;Yara Oliveira Campos;450;PANINIS;279692.18;27
2025-10-01;19;Yara Oliveira Campos;642;QUEIJINHOS;266761.9;18
2025-10-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;225356.63;18
2025-10-01;20;Bruno Costa Andrade;1;PANE;112419.31;30
2025-10-01;20;Bruno Costa Andrade;396;QUEIJO;257120.45;35
2025-10-01;20;Bruno Costa Andrade;540;IOG;172364.68;46
2025-10-01;20;Bruno Costa Andrade;449;BRINQUEDOS;208100.5;50
2025-10-01;20;Bruno Costa Andrade;406;NUMBERONE;153556.27;38
2025-10-01;20;Bruno Costa Andrade;467;BARRAS;68879.07;15
2025-10-01;20;Bruno Costa Andrade;457;PAÇOCA;150712.69;27
2025-10-01;20;Bruno Costa Andrade;456;BALA;223675.9;33
2025-10-01;20;Bruno Costa Andrade;450;PANINIS;163673.91;41
2025-10-01;20;Bruno Costa Andrade;642;QUEIJINHOS;131822.32;10
2025-10-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;267226.94;15
2025-11-01;1;Ana Beatriz Costa;1;PANE;232732.98;39
2025-11-01;1;Ana Beatriz Costa;396;QUEIJO;208710.14;32
2025-11-01;1;Ana Beatriz Costa;540;IOG;262526.56;44
2025-11-01;1;Ana Beatriz Costa;449;BRINQUEDOS;149428.97;37
2025-11-01;1;Ana Beatriz Costa;406;NUMBERONE;256211.91;41
2025-11-01;1;Ana Beatriz Costa;467;BARRAS;117134.21;28
2025-11-01;1;Ana Beatriz Costa;457;PAÇOCA;134438.79;46
2025-11-01;1;Ana Beatriz Costa;456;BALA;82648.56;41
2025-11-01;1;Ana Beatriz Costa;450;PANINIS;247075.91;13
2025-11-01;1;Ana Beatriz Costa;642;QUEIJINHOS;61485.73;50
2025-11-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;245972.44;39
2025-11-01;2;Carlos Eduardo Silva;1;PANE;54070.34;20
2025-11-01;2;Carlos Eduardo Silva;396;QUEIJO;160321.49;10
2025-11-01;2;Carlos Eduardo Silva;540;IOG;297959.56;37
2025-11-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;100579.55;18
2025-11-01;2;Carlos Eduardo Silva;406;NUMBERONE;270536.94;29
2025-11-01;2;Carlos Eduardo Silva;467;BARRAS;89744.37;27
2025-11-01;2;Carlos Eduardo Silva;457;PAÇOCA;73335.0;33
2025-11-01;2;Carlos Eduardo Silva;456;BALA;112597.32;33
2025-11-01;2;Carlos Eduardo Silva;450;PANINIS;216127.2;20
2025-11-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;62946.82;50
2025-11-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;126377.31;24
2025-11-01;3;Daniela Oliveira Santos;1;PANE;157307.74;15
2025-11-01;3;Daniela Oliveira Santos;396;QUEIJO;225924.51;10
2025-11-01;3;Daniela Oliveira Santos;540;IOG;103355.29;14
2025-11-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;83174.95;24
2025-11-01;3;Daniela Oliveira Santos;406;NUMBERONE;179861.06;38
2025-11-01;3;Daniela Oliveira Santos;467;BARRAS;52321.74;31
2025-11-01;3;Daniela Oliveira Santos;457;PAÇOCA;254277.26;37
2025-11-01;3;Daniela Oliveira Santos;456;BALA;223507.75;40
2025-11-01;3;Daniela Oliveira Santos;450;PANINIS;67707.08;34
2025-11-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;72332.77;16
2025-11-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;75800.38;33
2025-11-01;4;Eduardo Almeida Neto;1;PANE;270247.25;18
2025-11-01;4;Eduardo Almeida Neto;396;QUEIJO;145680.26;18
2025-11-01;4;Eduardo Almeida Neto;540;IOG;210394.04;19
2025-11-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;67102.9;46
2025-11-01;4;Eduardo Almeida Neto;406;NUMBERONE;52118.69;20
2025-11-01;4;Eduardo Almeida Neto;467;BARRAS;160024.86;23
2025-11-01;4;Eduardo Almeida Neto;457;PAÇOCA;207020.01;19
2025-11-01;4;Eduardo Almeida Neto;456;BALA;279973.53;49
2025-11-01;4;Eduardo Almeida Neto;450;PANINIS;221641.54;23
2025-11-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;71672.01;16
2025-11-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;85003.29;17
2025-11-01;5;Fernanda Lima Souza;1;PANE;197393.48;34
2025-11-01;5;Fernanda Lima Souza;396;QUEIJO;137883.91;37
2025-11-01;5;Fernanda Lima Souza;540;IOG;128625.92;18
2025-11-01;5;Fernanda Lima Souza;449;BRINQUEDOS;111946.59;15
2025-11-01;5;Fernanda Lima Souza;406;NUMBERONE;112041.76;48
2025-11-01;5;Fernanda Lima Souza;467;BARRAS;200001.97;48
2025-11-01;5;Fernanda Lima Souza;457;PAÇOCA;121230.2;11
2025-11-01;5;Fernanda Lima Souza;456;BALA;261973.03;29
2025-11-01;5;Fernanda Lima Souza;450;PANINIS;101361.43;48
2025-11-01;5;Fernanda Lima Souza;642;QUEIJINHOS;177380.64;35
2025-11-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;123885.51;13
2025-11-01;6;Gabriel Barbosa Rocha;1;PANE;245950.4;25
2025-11-01;6;Gabriel Barbosa Rocha;396;QUEIJO;173721.93;17
2025-11-01;6;Gabriel Barbosa Rocha;540;IOG;110270.44;50
2025-11-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;198482.44;43
2025-11-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;272181.13;10
2025-11-01;6;Gabriel Barbosa Rocha;467;BARRAS;296720.63;30
2025-11-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;82995.72;46
2025-11-01;6;Gabriel Barbosa Rocha;456;BALA;155215.88;44
2025-11-01;6;Gabriel Barbosa Rocha;450;PANINIS;220735.51;40
2025-11-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;288613.25;14
2025-11-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;54172.35;14
2025-11-01;7;Helena Martins Dias;1;PANE;53448.36;23
2025-11-01;7;Helena Martins Dias;396;QUEIJO;59956.72;13
2025-11-01;7;Helena Martins Dias;540;IOG;287170.0;35
2025-11-01;7;Helena Martins Dias;449;BRINQUEDOS;176652.65;50
2025-11-01;7;Helena Martins Dias;406;NUMBERONE;228157.27;36
2025-11-01;7;Helena Martins Dias;467;BARRAS;155893.81;35
2025-11-01;7;Helena Martins Dias;457;PAÇOCA;70606.95;44
2025-11-01;7;Helena Martins Dias;456;BALA;184413.84;19
2025-11-01;7;Helena Martins Dias;450;PANINIS;119366.93;29
2025-11-01;7;Helena Martins Dias;642;QUEIJINHOS;69755.39;23
2025-11-01;7;Helena Martins Dias;681;LEITECONDENSADO;293578.35;19
2025-11-01;8;Igor Pereira Gomes;1;PANE;184097.54;35
2025-11-01;8;Igor Pereira Gomes;396;QUEIJO;196609.29;14
2025-11-01;8;Igor Pereira Gomes;540;IOG;127542.37;37
2025-11-01;8;Igor Pereira Gomes;449;BRINQUEDOS;232489.59;25
2025-11-01;8;Igor Pereira Gomes;406;NUMBERONE;64476.49;15
2025-11-01;8;Igor Pereira Gomes;467;BARRAS;281156.94;17
2025-11-01;8;Igor Pereira Gomes;457;PAÇOCA;163342.96;48
2025-11-01;8;Igor Pereira Gomes;456;BALA;63757.15;21
2025-11-01;8;Igor Pereira Gomes;450;PANINIS;79860.75;18
2025-11-01;8;Igor Pereira Gomes;642;QUEIJINHOS;225374.9;20
2025-11-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;174103.23;32
2025-11-01;9;Julia Carvalho Ribeiro;1;PANE;180751.34;26
2025-11-01;9;Julia Carvalho Ribeiro;396;QUEIJO;91740.74;18
2025-11-01;9;Julia Carvalho Ribeiro;540;IOG;237444.1;27
2025-11-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;233233.96;17
2025-11-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;242857.57;11
2025-11-01;9;Julia Carvalho Ribeiro;467;BARRAS;133752.76;37
2025-11-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;117995.15;14
2025-11-01;9;Julia Carvalho Ribeiro;456;BALA;115737.41;46
2025-11-01;9;Julia Carvalho Ribeiro;450;PANINIS;206883.21;41
2025-11-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;163799.44;33
2025-11-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;63859.78;46
2025-11-01;10;Lucas Fernandes Teixeira;1;PANE;91720.35;20
2025-11-01;10;Lucas Fernandes Teixeira;396;QUEIJO;113779.02;16
2025-11-01;10;Lucas Fernandes Teixeira;540;IOG;273567.11;17
2025-11-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;107101.11;42
2025-11-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;50642.13;10
2025-11-01;10;Lucas Fernandes Teixeira;467;BARRAS;111137.86;40
2025-11-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;140994.12;19
2025-11-01;10;Lucas Fernandes Teixeira;456;BALA;94740.23;12
2025-11-01;10;Lucas Fernandes Teixeira;450;PANINIS;188216.2;36
2025-11-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;106128.83;25
2025-11-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;154064.15;30
2025-11-01;11;Mariana Campos Araujo;1;PANE;117814.49;14
2025-11-01;11;Mariana Campos Araujo;396;QUEIJO;192883.99;17
2025-11-01;11;Mariana Campos Araujo;540;IOG;175510.24;13
2025-11-01;11;Mariana Campos Araujo;449;BRINQUEDOS;94836.09;43
2025-11-01;11;Mariana Campos Araujo;406;NUMBERONE;295353.47;35
2025-11-01;11;Mariana Campos Araujo;467;BARRAS;67231.61;39
2025-11-01;11;Mariana Campos Araujo;457;PAÇOCA;266508.06;29
2025-11-01;11;Mariana Campos Araujo;456;BALA;131825.23;45
2025-11-01;11;Mariana Campos Araujo;450;PANINIS;164186.54;33
2025-11-01;11;Mariana Campos Araujo;642;QUEIJINHOS;100167.79;46
2025-11-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;246126.8;49
2025-11-01;12;Nicolas Moreira Lopes;1;PANE;110646.0;33
2025-11-01;12;Nicolas Moreira Lopes;396;QUEIJO;197922.73;41
2025-11-01;12;Nicolas Moreira Lopes;540;IOG;299446.78;22
2025-11-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;233115.83;44
2025-11-01;12;Nicolas Moreira Lopes;406;NUMBERONE;240120.56;25
2025-11-01;12;Nicolas Moreira Lopes;467;BARRAS;87641.59;36
2025-11-01;12;Nicolas Moreira Lopes;457;PAÇOCA;55977.56;44
2025-11-01;12;Nicolas Moreira Lopes;456;BALA;136605.92;10
2025-11-01;12;Nicolas Moreira Lopes;450;PANINIS;287747.57;10
2025-11-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;239732.29;34
2025-11-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;262251.5;29
2025-11-01;13;Patricia Azevedo Castro;1;PANE;75987.25;43
2025-11-01;13;Patricia Azevedo Castro;396;QUEIJO;295778.94;36
2025-11-01;13;Patricia Azevedo Castro;540;IOG;173007.22;13
2025-11-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;293139.81;19
2025-11-01;13;Patricia Azevedo Castro;406;NUMBERONE;227913.12;15
2025-11-01;13;Patricia Azevedo Castro;467;BARRAS;60975.07;24
2025-11-01;13;Patricia Azevedo Castro;457;PAÇOCA;274321.87;43
2025-11-01;13;Patricia Azevedo Castro;456;BALA;153264.2;33
2025-11-01;13;Patricia Azevedo Castro;450;PANINIS;164614.51;15
2025-11-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;195192.66;42
2025-11-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;83378.46;35
2025-11-01;14;Rafael Monteiro Cardoso;1;PANE;68707.62;46
2025-11-01;14;Rafael Monteiro Cardoso;396;QUEIJO;65570.72;18
2025-11-01;14;Rafael Monteiro Cardoso;540;IOG;109192.93;26
2025-11-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;262728.43;35
2025-11-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;225181.4;30
2025-11-01;14;Rafael Monteiro Cardoso;467;BARRAS;129514.43;27
2025-11-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;108402.81;22
2025-11-01;14;Rafael Monteiro Cardoso;456;BALA;84027.96;47
2025-11-01;14;Rafael Monteiro Cardoso;450;PANINIS;77243.21;16
2025-11-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;91093.75;39
2025-11-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;128508.32;17
2025-11-01;15;Sandra Vieira Nunes;1;PANE;183981.14;23
2025-11-01;15;Sandra Vieira Nunes;396;QUEIJO;162979.27;39
2025-11-01;15;Sandra Vieira Nunes;540;IOG;116251.98;17
2025-11-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;72605.22;29
2025-11-01;15;Sandra Vieira Nunes;406;NUMBERONE;256596.67;48
2025-11-01;15;Sandra Vieira Nunes;467;BARRAS;60082.45;30
2025-11-01;15;Sandra Vieira Nunes;457;PAÇOCA;87080.95;25
2025-11-01;15;Sandra Vieira Nunes;456;BALA;292100.0;35
2025-11-01;15;Sandra Vieira Nunes;450;PANINIS;178364.92;29
2025-11-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;115041.7;21
2025-11-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;57770.52;35
2025-11-01;16;Thiago Correia Pinto;1;PANE;263650.33;45
2025-11-01;16;Thiago Correia Pinto;396;QUEIJO;237019.61;25
2025-11-01;16;Thiago Correia Pinto;540;IOG;73681.32;16
2025-11-01;16;Thiago Correia Pinto;449;BRINQUEDOS;250974.19;18
2025-11-01;16;Thiago Correia Pinto;406;NUMBERONE;80363.31;13
2025-11-01;16;Thiago Correia Pinto;467;BARRAS;257593.08;24
2025-11-01;16;Thiago Correia Pinto;457;PAÇOCA;82678.81;35
2025-11-01;16;Thiago Correia Pinto;456;BALA;143059.94;50
2025-11-01;16;Thiago Correia Pinto;450;PANINIS;284393.72;15
2025-11-01;16;Thiago Correia Pinto;642;QUEIJINHOS;195580.95;26
2025-11-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;279357.15;14
2025-11-01;17;Vanessa Barbosa Melo;1;PANE;55450.05;14
2025-11-01;17;Vanessa Barbosa Melo;396;QUEIJO;99437.58;38
2025-11-01;17;Vanessa Barbosa Melo;540;IOG;252324.67;15
2025-11-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;276269.49;31
2025-11-01;17;Vanessa Barbosa Melo;406;NUMBERONE;80631.91;39
2025-11-01;17;Vanessa Barbosa Melo;467;BARRAS;62659.43;46
2025-11-01;17;Vanessa Barbosa Melo;457;PAÇOCA;158289.09;35
2025-11-01;17;Vanessa Barbosa Melo;456;BALA;174031.6;34
2025-11-01;17;Vanessa Barbosa Melo;450;PANINIS;220803.23;21
2025-11-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;138485.81;21
2025-11-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;118745.44;38
2025-11-01;18;William Santos Cruz;1;PANE;270855.95;12
2025-11-01;18;William Santos Cruz;396;QUEIJO;203526.64;49
2025-11-01;18;William Santos Cruz;540;IOG;111446.19;28
2025-11-01;18;William Santos Cruz;449;BRINQUEDOS;174722.9;45
2025-11-01;18;William Santos Cruz;406;NUMBERONE;169757.73;15
2025-11-01;18;William Santos Cruz;467;BARRAS;119944.0;18
2025-11-01;18;William Santos Cruz;457;PAÇOCA;154808.71;43
2025-11-01;18;William Santos Cruz;456;BALA;112286.94;44
2025-11-01;18;William Santos Cruz;450;PANINIS;248711.56;34
2025-11-01;18;William Santos Cruz;642;QUEIJINHOS;245478.94;32
2025-11-01;18;William Santos Cruz;681;LEITECONDENSADO;169921.11;41
2025-11-01;19;Yara Oliveira Campos;1;PANE;136008.53;46
2025-11-01;19;Yara Oliveira Campos;396;QUEIJO;175598.31;34
2025-11-01;19;Yara Oliveira Campos;540;IOG;117608.92;11
2025-11-01;19;Yara Oliveira Campos;449;BRINQUEDOS;129719.39;24
2025-11-01;19;Yara Oliveira Campos;406;NUMBERONE;57325.87;27
2025-11-01;19;Yara Oliveira Campos;467;BARRAS;64647.81;40
2025-11-01;19;Yara Oliveira Campos;457;PAÇOCA;182358.07;47
2025-11-01;19;Yara Oliveira Campos;456;BALA;299901.44;20
2025-11-01;19;Yara Oliveira Campos;450;PANINIS;75033.58;25
2025-11-01;19;Yara Oliveira Campos;642;QUEIJINHOS;116631.75;13
2025-11-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;241012.43;24
2025-11-01;20;Bruno Costa Andrade;1;PANE;193923.03;34
2025-11-01;20;Bruno Costa Andrade;396;QUEIJO;138701.16;21
2025-11-01;20;Bruno Costa Andrade;540;IOG;94025.09;47
2025-11-01;20;Bruno Costa Andrade;449;BRINQUEDOS;129501.09;32
2025-11-01;20;Bruno Costa Andrade;406;NUMBERONE;278495.0;11
2025-11-01;20;Bruno Costa Andrade;467;BARRAS;225863.22;32
2025-11-01;20;Bruno Costa Andrade;457;PAÇOCA;286889.68;46
2025-11-01;20;Bruno Costa Andrade;456;BALA;85525.57;22
2025-11-01;20;Bruno Costa Andrade;450;PANINIS;259174.21;41
2025-11-01;20;Bruno Costa Andrade;642;QUEIJINHOS;185531.15;21
2025-11-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;172609.11;15
2025-12-01;1;Ana Beatriz Costa;1;PANE;64041.99;48
2025-12-01;1;Ana Beatriz Costa;396;QUEIJO;104702.24;43
2025-12-01;1;Ana Beatriz Costa;540;IOG;169497.25;31
2025-12-01;1;Ana Beatriz Costa;449;BRINQUEDOS;279474.05;22
2025-12-01;1;Ana Beatriz Costa;406;NUMBERONE;251611.35;31
2025-12-01;1;Ana Beatriz Costa;467;BARRAS;229234.41;30
2025-12-01;1;Ana Beatriz Costa;457;PAÇOCA;64888.99;19
2025-12-01;1;Ana Beatriz Costa;456;BALA;196652.29;19
2025-12-01;1;Ana Beatriz Costa;450;PANINIS;243591.62;43
2025-12-01;1;Ana Beatriz Costa;642;QUEIJINHOS;265167.37;14
2025-12-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;143397.7;35
2025-12-01;2;Carlos Eduardo Silva;1;PANE;196504.17;31
2025-12-01;2;Carlos Eduardo Silva;396;QUEIJO;125441.29;18
2025-12-01;2;Carlos Eduardo Silva;540;IOG;293965.17;37
2025-12-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;247960.63;41
2025-12-01;2;Carlos Eduardo Silva;406;NUMBERONE;212295.07;21
2025-12-01;2;Carlos Eduardo Silva;467;BARRAS;226795.73;45
2025-12-01;2;Carlos Eduardo Silva;457;PAÇOCA;223390.1;49
2025-12-01;2;Carlos Eduardo Silva;456;BALA;246747.95;24
2025-12-01;2;Carlos Eduardo Silva;450;PANINIS;216382.92;21
2025-12-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;144596.03;28
2025-12-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;81837.09;10
2025-12-01;3;Daniela Oliveira Santos;1;PANE;287197.03;46
2025-12-01;3;Daniela Oliveira Santos;396;QUEIJO;147900.36;46
2025-12-01;3;Daniela Oliveira Santos;540;IOG;58095.69;48
2025-12-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;129554.23;49
2025-12-01;3;Daniela Oliveira Santos;406;NUMBERONE;105223.81;46
2025-12-01;3;Daniela Oliveira Santos;467;BARRAS;76027.56;41
2025-12-01;3;Daniela Oliveira Santos;457;PAÇOCA;85160.84;14
2025-12-01;3;Daniela Oliveira Santos;456;BALA;109498.98;30
2025-12-01;3;Daniela Oliveira Santos;450;PANINIS;91971.85;15
2025-12-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;255415.45;50
2025-12-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;232321.49;31
2025-12-01;4;Eduardo Almeida Neto;1;PANE;161657.48;26
2025-12-01;4;Eduardo Almeida Neto;396;QUEIJO;102421.07;14
2025-12-01;4;Eduardo Almeida Neto;540;IOG;137620.29;16
2025-12-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;230103.4;13
2025-12-01;4;Eduardo Almeida Neto;406;NUMBERONE;146484.27;36
2025-12-01;4;Eduardo Almeida Neto;467;BARRAS;292275.46;36
